method,node_id,x,y,z,nearest_baseline_m
baseline,547,35.30006790161133,3.7999989986419678,0.30226925015449524,nan
baseline,548,35.60007095336914,2.099998950958252,0.34917521476745605,nan
baseline,549,34.90007019042969,1.3999990224838257,0.28784260153770447,nan
baseline,550,36.00007247924805,0.599998950958252,0.29948318004608154,nan
baseline,551,34.200069427490234,2.4999990463256836,0.2668628692626953,nan
baseline,552,36.00007247924805,3.399998903274536,0.3118993043899536,nan
baseline,553,35.40007019042969,4.399999141693115,0.2992086410522461,nan
baseline,554,36.2000732421875,1.499998927116394,0.34668463468551636,nan
baseline,555,36.50007247924805,4.399999141693115,0.3204245865345001,nan
baseline,556,36.2000732421875,2.7999989986419678,0.32047468423843384,nan
baseline,557,34.7000732421875,3.2999989986419678,0.2794656753540039,nan
baseline,558,36.80007553100586,3.399998903274536,0.3465573191642761,nan
baseline,559,33.50007247924805,2.6999988555908203,0.24974477291107178,nan
baseline,560,36.600074768066406,0.7999989986419678,0.3453778028488159,nan
baseline,561,36.80007553100586,1.7999989986419678,0.3366500437259674,nan
baseline,562,36.00007629394531,3.9999990463256836,0.2982327342033386,nan
baseline,563,37.00007629394531,2.7999987602233887,0.3299623131752014,nan
baseline,564,37.30007553100586,0.39999890327453613,0.3206210434436798,nan
baseline,565,37.40007781982422,4.599998950958252,0.3097260594367981,nan
baseline,566,37.40007781982422,1.1999988555908203,0.3390038013458252,nan
baseline,567,37.50007629394531,3.599998950958252,0.27024975419044495,nan
baseline,568,37.50007629394531,2.399998903274536,0.2850930094718933,nan
baseline,569,38.00007629394531,4.399998664855957,0.30764758586883545,nan
baseline,570,38.40007781982422,0.39999890327453613,0.4368717670440674,nan
baseline,571,38.00007629394531,1.2999987602233887,0.36664533615112305,nan
baseline,572,38.2000732421875,2.099998950958252,0.3997029960155487,nan
baseline,573,38.600074768066406,4.399998664855957,0.40372663736343384,nan
baseline,574,38.300071716308594,3.1999988555908203,0.37806907296180725,nan
baseline,575,38.800071716308594,2.399998903274536,0.3781833052635193,nan
baseline,576,38.90007019042969,1.6999988555908203,0.3837357461452484,nan
baseline,577,39.2000732421875,4.69999885559082,0.3303385078907013,nan
baseline,578,36.00007247924805,4.799998760223389,0.21374495327472687,nan
baseline,579,39.00006866455078,3.1999988555908203,0.3729349970817566,nan
baseline,580,39.40007019042969,3.9999988079071045,0.35475367307662964,nan
baseline,581,39.40007019042969,2.4999988079071045,0.40001949667930603,nan
baseline,582,38.600067138671875,3.7999987602233887,0.34272968769073486,nan
baseline,583,35.30006790161133,-0.10000133514404297,0.2776908278465271,nan
baseline,584,39.70006561279297,0.5999987125396729,0.41420871019363403,nan
baseline,585,35.90006637573242,-1.1920928955078125e-06,0.2821390628814697,nan
baseline,586,39.80006408691406,4.69999885559082,0.33486658334732056,nan
baseline,587,40.20006561279297,4.099998950958252,0.40886566042900085,nan
baseline,588,39.80006408691406,1.7999987602233887,0.3534233272075653,nan
baseline,589,39.900062561035156,2.899998664855957,0.35663747787475586,nan
baseline,590,37.500064849853516,1.7999987602233887,0.3273080289363861,nan
baseline,591,39.900062561035156,1.1999988555908203,0.38411009311676025,nan
baseline,592,39.2000617980957,1.0999987125396729,0.3679807782173157,nan
baseline,593,40.00006103515625,3.4999988079071045,0.3960021138191223,nan
